route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-1662122,000431,OCESN849960F550765:2021-11-23T20:30:27Z,849960,,16718,
OCESN-1662122,000002,OCESN849961F429654:2021-10-14T20:36:12Z,849961,,16719,
OCESN-1662122,001139,OCESN849962F513200:2021-11-15T20:24:33Z,849962,,16720,
OCESN-1662122,001140,OCESN849962F530960:2021-11-08T20:35:16Z,849962,,16721,
OCESN-1662122,000353,OCESN849962F544725:2021-10-26T20:36:16Z,849962,,16722,
OCESN-1662122,001127,OCESN849964F528041:2021-11-15T20:24:33Z,849964,,16723,
OCESN-1662122,001128,OCESN849964F544726:2021-10-26T20:36:16Z,849964,,16724,
OCESN-1662122,001135,OCESN849965F429294:2021-11-15T20:24:33Z,849965,,16725,
OCESN-1662122,000353,OCESN849965F544727:2021-10-26T20:36:16Z,849965,,16726,
OCESN-1662122,001128,OCESN849965F545133:2021-10-27T20:34:30Z,849965,,16727,
OCESN-1662122,000851,OCESN849965F550701:2021-11-23T20:30:27Z,849965,,16728,
OCESN-1662122,001135,OCESN849966F514729:2021-11-15T20:24:33Z,849966,,16729,
OCESN-1662122,001128,OCESN849966F544430:2021-10-26T20:36:16Z,849966,,16730,
OCESN-1662122,000353,OCESN849966F544450:2021-10-26T20:36:16Z,849966,,16731,
OCESN-1662122,000851,OCESN849966F550827:2021-11-23T20:30:27Z,849966,,16732,
OCESN-1662122,001135,OCESN849967F429292:2021-11-15T20:24:33Z,849967,,16733,
OCESN-1662122,000353,OCESN849967F544689:2021-10-26T20:36:16Z,849967,,16734,
OCESN-1662122,001128,OCESN849967F544728:2021-10-26T20:36:16Z,849967,,16735,
OCESN-1662122,000851,OCESN849967F550828:2021-11-23T20:30:27Z,849967,,16736,
OCESN-1662122,001127,OCESN849968F530961:2021-11-15T20:24:33Z,849968,,16737,
OCESN-1662122,001128,OCESN849968F544755:2021-10-26T20:36:16Z,849968,,16738,
OCESN-1662122,000239,OCESN849968F550829:2021-11-23T20:30:27Z,849968,,16739,
OCESN-1662122,001127,OCESN849969F489673:2021-11-15T20:24:33Z,849969,,16740,
OCESN-1662122,001128,OCESN849969F545136:2021-10-27T20:34:30Z,849969,,16741,
OCESN-1662122,000239,OCESN849969F550830:2021-11-23T20:30:27Z,849969,,16742,
OCESN-1662122,001119,OCESN849971F451036:2021-11-15T20:24:33Z,849971,,16743,
OCESN-1662122,000353,OCESN849971F544443:2021-10-26T20:36:16Z,849971,,16744,
OCESN-1662122,000431,OCESN849971F550831:2021-11-23T20:30:27Z,849971,,16745,
OCESN-1998130,000033,OCESN850016F530967:2021-11-21T20:31:45Z,850016,0,16746,
OCESN-1998130,000002,OCESN850016F540936:2021-10-18T20:37:18Z,850016,0,16747,
OCESN-1998130,000039,OCESN850017F530971:2021-11-22T20:30:48Z,850017,1,16748,
OCESN-1998130,000002,OCESN850017F540892:2021-10-18T20:37:18Z,850017,1,16749,
OCESN-1998130,000036,OCESN850017F547721:2021-11-08T20:35:16Z,850017,1,16750,
OCESN-1998130,000605,OCESN850017F550385:2021-11-22T20:30:48Z,850017,1,16751,
OCESN-1998130,000039,OCESN850018F530972:2021-11-16T20:33:03Z,850018,0,16752,
OCESN-1998130,000036,OCESN850018F530973:2021-11-21T20:31:45Z,850018,0,16753,
OCESN-1998130,000002,OCESN850018F540937:2021-10-18T20:37:18Z,850018,0,16754,
OCESN-1998130,000055,OCESN850019F530974:2021-11-17T20:32:06Z,850019,1,16755,
OCESN-1998130,000002,OCESN850019F540938:2021-10-18T20:37:18Z,850019,1,16756,
OCESN-2002137,000084,OCESN850200F530990:2021-11-24T20:31:10Z,850200,0,16757,
OCESN-2002137,000023,OCESN850200F541267:2021-10-18T20:37:18Z,850200,0,16758,
OCESN-2002137,000084,OCESN850201F524755:2021-11-24T20:31:10Z,850201,1,16759,
OCESN-2002137,000023,OCESN850201F540939:2021-10-18T20:37:18Z,850201,1,16760,
OCESN-2002137,000084,OCESN850202F530992:2021-11-24T20:31:10Z,850202,0,16761,
OCESN-2002137,000023,OCESN850202F540940:2021-10-18T20:37:18Z,850202,0,16762,
OCESN-2002137,000084,OCESN850203F530993:2021-11-24T20:31:10Z,850203,1,16763,
OCESN-2002137,000023,OCESN850203F540656:2021-10-18T20:37:18Z,850203,1,16764,
OCESN-2002137,000084,OCESN850204F530994:2021-11-24T20:31:10Z,850204,0,16765,
OCESN-2002137,000023,OCESN850204F540941:2021-10-18T20:37:18Z,850204,0,16766,
OCESN-2002137,000084,OCESN850205F530996:2021-11-24T20:31:10Z,850205,1,16767,
OCESN-2002137,000023,OCESN850205F540942:2021-10-18T20:37:18Z,850205,1,16768,
OCESN-2002137,000084,OCESN850206F530998:2021-11-24T20:31:10Z,850206,0,16769,
OCESN-2002137,000023,OCESN850206F540943:2021-10-18T20:37:18Z,850206,0,16770,
OCESN-2002137,000084,OCESN850207F530767:2021-11-24T20:31:10Z,850207,1,16771,
OCESN-2002137,000023,OCESN850207F540944:2021-10-18T20:37:18Z,850207,1,16772,
OCESN-2002137,000084,OCESN850208F531003:2021-11-24T20:31:10Z,850208,0,16773,
OCESN-2002137,000023,OCESN850208F540945:2021-10-18T20:37:18Z,850208,0,16774,
OCESN-2002137,000084,OCESN850209F531005:2021-11-24T20:31:10Z,850209,1,16775,
OCESN-2002137,000023,OCESN850209F540946:2021-10-18T20:37:18Z,850209,1,16776,
OCESN-2002137,000084,OCESN850210F518096:2021-11-24T20:31:10Z,850210,0,16777,
OCESN-2002137,000023,OCESN850210F540452:2021-10-18T20:37:18Z,850210,0,16778,
OCESN-2002137,000084,OCESN850211F531007:2021-11-24T20:31:10Z,850211,1,16779,
OCESN-2002137,000023,OCESN850211F540864:2021-10-18T20:37:18Z,850211,1,16780,
OCESN-2002137,000084,OCESN850212F517946:2021-11-24T20:31:10Z,850212,0,16781,
OCESN-2002137,000023,OCESN850212F540947:2021-10-18T20:37:18Z,850212,0,16782,
OCESN-2002137,000084,OCESN850213F539034:2021-11-24T20:31:10Z,850213,1,16783,
OCESN-2002137,000023,OCESN850213F540948:2021-10-18T20:37:18Z,850213,1,16784,
OCESN-2002137,000084,OCESN850214F531008:2021-11-24T20:31:10Z,850214,0,16785,
OCESN-2002137,000023,OCESN850214F541296:2021-10-18T20:37:18Z,850214,0,16786,
OCESN-2002137,000084,OCESN850215F528402:2021-11-24T20:31:10Z,850215,1,16787,
OCESN-2002137,000023,OCESN850215F541330:2021-10-18T20:37:18Z,850215,1,16788,
OCESN-2002137,000084,OCESN850216F531009:2021-11-24T20:31:10Z,850216,0,16789,
OCESN-2002137,000023,OCESN850216F540949:2021-10-18T20:37:18Z,850216,0,16790,
OCESN-2002137,000084,OCESN850217F531010:2021-11-24T20:31:10Z,850217,1,16791,
OCESN-2002137,000023,OCESN850217F540950:2021-10-18T20:37:18Z,850217,1,16792,
OCESN-2002137,000084,OCESN850218F531011:2021-11-24T20:31:10Z,850218,0,16793,
OCESN-2002137,000023,OCESN850218F540951:2021-10-18T20:37:18Z,850218,0,16794,
OCESN-2002137,000084,OCESN850219F517954:2021-11-24T20:31:10Z,850219,1,16795,
OCESN-2002137,000023,OCESN850219F540952:2021-10-18T20:37:18Z,850219,1,16796,
OCESN-2002137,000084,OCESN850220F531012:2021-11-24T20:31:10Z,850220,0,16797,
OCESN-2002137,000023,OCESN850220F540953:2021-10-18T20:37:18Z,850220,0,16798,
OCESN-2002137,000084,OCESN850221F531014:2021-11-24T20:31:10Z,850221,1,16799,
OCESN-2002137,000023,OCESN850221F540954:2021-10-18T20:37:18Z,850221,1,16800,
OCESN-2002137,000084,OCESN850222F531016:2021-11-24T20:31:10Z,850222,0,16801,
OCESN-2002137,000023,OCESN850222F540498:2021-10-18T20:37:18Z,850222,0,16802,
OCESN-2002137,000084,OCESN850223F525994:2021-11-24T20:31:10Z,850223,1,16803,
OCESN-2002137,000023,OCESN850223F540487:2021-10-18T20:37:18Z,850223,1,16804,
OCESN-2002137,000084,OCESN850224F521812:2021-11-24T20:31:10Z,850224,0,16805,
OCESN-2002137,000023,OCESN850224F540431:2021-10-18T20:37:18Z,850224,0,16806,
OCESN-2002137,000084,OCESN850225F531017:2021-11-24T20:31:10Z,850225,1,16807,
OCESN-2002137,000023,OCESN850225F540955:2021-10-18T20:37:18Z,850225,1,16808,
OCESN-2002137,000007,OCESN850226F522140:2021-11-25T20:30:21Z,850226,0,16809,
OCESN-2002137,000011,OCESN850226F540956:2021-10-18T20:37:18Z,850226,0,16810,
OCESN-2002137,000007,OCESN850227F531019:2021-11-25T20:30:21Z,850227,1,16811,
OCESN-2002137,000011,OCESN850227F540476:2021-10-18T20:37:18Z,850227,1,16812,
OCESN-2002137,000084,OCESN850228F518439:2021-11-24T20:31:10Z,850228,0,16813,
OCESN-2002137,000023,OCESN850228F540574:2021-10-18T20:37:18Z,850228,0,16814,
OCESN-2002137,000084,OCESN850229F513569:2021-11-24T20:31:10Z,850229,1,16815,
OCESN-2002137,000023,OCESN850229F540904:2021-10-18T20:37:18Z,850229,1,16816,
OCESN-2002137,000084,OCESN850230F531020:2021-11-24T20:31:10Z,850230,0,16817,
OCESN-2002137,000023,OCESN850230F540760:2021-10-18T20:37:18Z,850230,0,16818,
OCESN-2002137,000084,OCESN850231F531021:2021-11-24T20:31:10Z,850231,1,16819,
OCESN-2002137,000023,OCESN850231F540676:2021-10-18T20:37:18Z,850231,1,16820,
OCESN-2002137,000084,OCESN850232F525020:2021-11-24T20:31:10Z,850232,0,16821,
OCESN-2002137,000023,OCESN850232F540957:2021-10-18T20:37:18Z,850232,0,16822,
OCESN-2002137,000084,OCESN850233F523173:2021-11-24T20:31:10Z,850233,1,16823,
OCESN-2002137,000023,OCESN850233F540958:2021-10-18T20:37:18Z,850233,1,16824,
OCESN-2002137,000084,OCESN850234F522993:2021-11-24T20:31:10Z,850234,0,16825,
OCESN-2002137,000023,OCESN850234F541241:2021-10-18T20:37:18Z,850234,0,16826,
OCESN-2002137,000084,OCESN850235F531022:2021-11-24T20:31:10Z,850235,1,16827,
OCESN-2002137,000023,OCESN850235F540959:2021-10-18T20:37:18Z,850235,1,16828,
OCESN-2002137,000084,OCESN850236F531023:2021-11-24T20:31:10Z,850236,0,16829,
OCESN-2002137,000023,OCESN850236F540412:2021-10-18T20:37:18Z,850236,0,16830,
OCESN-2002137,000084,OCESN850237F531025:2021-11-24T20:31:10Z,850237,1,16831,
OCESN-2002137,000023,OCESN850237F540960:2021-10-18T20:37:18Z,850237,1,16832,
OCESN-2002137,000007,OCESN850238F511474:2021-11-25T20:30:21Z,850238,0,16833,
OCESN-2002137,000011,OCESN850238F540699:2021-10-18T20:37:18Z,850238,0,16834,
OCESN-2002137,000003,OCESN850239F531028:2021-11-23T20:30:27Z,850239,1,16835,
OCESN-2002137,000002,OCESN850239F540708:2021-10-18T20:37:18Z,850239,1,16836,
OCESN-2002137,000014,OCESN850247F531029:2021-11-24T20:31:10Z,850247,,16837,
OCESN-2002137,000010,OCESN850249F531030:2021-11-25T20:30:21Z,850249,1,16838,
OCESN-2002137,000004,OCESN850249F540961:2021-10-18T20:37:18Z,850249,1,16839,
OCESN-2002137,000084,OCESN850250F532641:2021-11-24T20:31:10Z,850250,0,16840,
OCESN-2002137,000023,OCESN850250F540962:2021-10-18T20:37:18Z,850250,0,16841,
OCESN-2002137,000084,OCESN850251F531031:2021-11-24T20:31:10Z,850251,1,16842,
OCESN-2002137,000023,OCESN850251F540869:2021-10-18T20:37:18Z,850251,1,16843,
OCESN-2002137,000084,OCESN850252F524264:2021-11-24T20:31:10Z,850252,0,16844,
OCESN-2002137,000023,OCESN850252F540963:2021-10-18T20:37:18Z,850252,0,16845,
OCESN-2002137,000084,OCESN850253F531035:2021-11-24T20:31:10Z,850253,1,16846,
OCESN-2002137,000023,OCESN850253F540964:2021-10-18T20:37:18Z,850253,1,16847,
OCESN-2002137,000084,OCESN850254F531038:2021-11-24T20:31:10Z,850254,0,16848,
OCESN-2002137,000023,OCESN850254F540965:2021-10-18T20:37:18Z,850254,0,16849,
OCESN-2002137,000007,OCESN850255F512232:2021-11-25T20:30:21Z,850255,1,16850,
OCESN-2002137,000011,OCESN850255F540935:2021-10-18T20:37:18Z,850255,1,16851,
OCESN-2002137,000084,OCESN850256F527879:2021-11-24T20:31:10Z,850256,0,16852,
OCESN-2002137,000023,OCESN850256F540531:2021-10-18T20:37:18Z,850256,0,16853,
OCESN-2002137,000003,OCESN850257F518139:2021-11-23T20:30:27Z,850257,1,16854,
OCESN-2002137,000002,OCESN850257F540966:2021-10-18T20:37:18Z,850257,1,16855,
OCESN-2002137,000003,OCESN850258F539486:2021-11-23T20:30:27Z,850258,0,16856,
OCESN-2002137,000002,OCESN850258F540861:2021-10-18T20:37:18Z,850258,0,16857,
OCESN-2002137,000084,OCESN850259F531042:2021-11-24T20:31:10Z,850259,1,16858,
OCESN-2002137,000023,OCESN850259F540967:2021-10-18T20:37:18Z,850259,1,16859,
OCESN-2002137,000010,OCESN850260F531045:2021-11-25T20:30:21Z,850260,0,16860,
OCESN-2002137,000016,OCESN850260F541282:2021-10-18T20:37:18Z,850260,0,16861,
OCESN-2002137,000010,OCESN850261F516955:2021-11-25T20:30:21Z,850261,1,16862,
OCESN-2002137,000016,OCESN850261F540968:2021-10-18T20:37:18Z,850261,1,16863,
OCESN-2002137,000010,OCESN850262F531048:2021-11-25T20:30:21Z,850262,0,16864,
OCESN-2002137,000016,OCESN850262F540970:2021-10-18T20:37:18Z,850262,0,16865,
OCESN-2002137,000010,OCESN850263F531051:2021-11-25T20:30:21Z,850263,1,16866,
OCESN-2002137,000016,OCESN850263F540971:2021-10-18T20:37:18Z,850263,1,16867,
OCESN-2002137,000010,OCESN850264F518337:2021-11-25T20:30:21Z,850264,0,16868,
OCESN-2002137,000016,OCESN850264F540972:2021-10-18T20:37:18Z,850264,0,16869,
OCESN-2002137,000014,OCESN850267F533840:2021-11-24T20:31:10Z,850267,1,16870,
OCESN-2002137,000006,OCESN850267F540434:2021-10-18T20:37:18Z,850267,1,16871,
OCESN-2002137,000014,OCESN850268F530234:2021-11-24T20:31:10Z,850268,0,16872,
OCESN-2002137,000006,OCESN850268F540973:2021-10-18T20:37:18Z,850268,0,16873,
OCESN-2002136,000003,OCESN850302F524355:2021-11-23T20:30:27Z,850302,1,16874,
OCESN-2002136,000002,OCESN850302F540974:2021-10-18T20:37:18Z,850302,1,16875,
OCESN-2002136,000003,OCESN850304F519994:2021-11-23T20:30:27Z,850304,1,16876,
OCESN-2002136,000014,OCESN850304F522942:2021-11-24T20:31:10Z,850304,1,16877,
OCESN-2002136,000023,OCESN850304F540975:2021-10-18T20:37:18Z,850304,1,16878,
OCESN-2002136,000084,OCESN850306F513072:2021-11-24T20:31:10Z,850306,1,16879,
OCESN-2002136,000023,OCESN850306F540976:2021-10-18T20:37:18Z,850306,1,16880,
OCESN-2002136,000014,OCESN850308F524473:2021-11-24T20:31:10Z,850308,1,16881,
OCESN-2002136,000006,OCESN850308F540977:2021-10-18T20:37:18Z,850308,1,16882,
OCESN-2002136,000084,OCESN850310F531052:2021-11-24T20:31:10Z,850310,1,16883,
OCESN-2002136,000023,OCESN850310F540978:2021-10-18T20:37:18Z,850310,1,16884,
OCESN-2002136,000014,OCESN850312F531053:2021-11-24T20:31:10Z,850312,1,16885,
OCESN-2002136,000006,OCESN850312F540591:2021-10-18T20:37:18Z,850312,1,16886,
OCESN-2002136,000184,OCESN850314F531054:2021-11-25T20:30:21Z,850314,1,16887,
OCESN-2002136,000030,OCESN850314F540553:2021-10-18T20:37:18Z,850314,1,16888,
OCESN-2002136,000007,OCESN850316F530801:2021-11-25T20:30:21Z,850316,1,16889,
OCESN-2002136,000011,OCESN850316F540979:2021-10-18T20:37:18Z,850316,1,16890,
OCESN-2002136,000010,OCESN850320F531055:2021-11-25T20:30:21Z,850320,1,16891,
OCESN-2002136,000016,OCESN850320F540980:2021-10-18T20:37:18Z,850320,1,16892,
OCESN-2002136,000084,OCESN850332F526051:2021-11-24T20:31:10Z,850332,0,16893,
OCESN-2002136,000023,OCESN850332F540838:2021-10-18T20:37:18Z,850332,0,16894,
OCESN-2002136,000014,OCESN850334F531056:2021-11-24T20:31:10Z,850334,0,16895,
OCESN-2002136,000006,OCESN850334F540981:2021-10-18T20:37:18Z,850334,0,16896,
OCESN-2002136,000007,OCESN850336F531058:2021-11-25T20:30:21Z,850336,0,16897,
OCESN-2002136,000011,OCESN850336F540982:2021-10-18T20:37:18Z,850336,0,16898,
OCESN-2002136,000015,OCESN850338F531059:2021-11-25T20:30:21Z,850338,0,16899,
OCESN-2002136,000004,OCESN850338F540983:2021-10-18T20:37:18Z,850338,0,16900,
OCESN-2002136,000003,OCESN850340F525602:2021-11-23T20:30:27Z,850340,0,16901,
OCESN-2002136,000002,OCESN850340F540984:2021-10-18T20:37:18Z,850340,0,16902,
OCESN-2002136,000007,OCESN850342F535395:2021-11-25T20:30:21Z,850342,0,16903,
OCESN-2002136,000011,OCESN850342F540517:2021-10-18T20:37:18Z,850342,0,16904,
OCESN-2002136,000084,OCESN850344F531061:2021-11-24T20:31:10Z,850344,0,16905,
OCESN-2002136,000023,OCESN850344F540985:2021-10-18T20:37:18Z,850344,0,16906,
OCESN-2002136,000003,OCESN850346F514093:2021-11-23T20:30:27Z,850346,0,16907,
OCESN-2002136,001141,OCESN850346F540504:2021-10-18T20:37:18Z,850346,0,16908,
OCESN-2002136,001142,OCESN850346F540710:2021-10-18T20:37:18Z,850346,0,16909,
OCESN-2002136,000034,OCESN850346F540986:2021-10-18T20:37:18Z,850346,0,16910,
OCESN-2002136,000003,OCESN850360F531062:2021-11-23T20:30:27Z,850360,1,16911,
OCESN-2002136,000002,OCESN850360F540910:2021-10-18T20:37:18Z,850360,1,16912,
OCESN-2002136,000001,OCESN850361F516578:2021-11-25T20:30:21Z,850361,0,16913,
OCESN-2002136,000010,OCESN850362F531063:2021-11-25T20:30:21Z,850362,1,16914,
OCESN-2002136,000016,OCESN850362F540987:2021-10-18T20:37:18Z,850362,1,16915,
OCESN-2002136,000001,OCESN850363F531064:2021-11-25T20:30:21Z,850363,0,16916,
OCESN-2002136,000010,OCESN850364F538667:2021-11-25T20:30:21Z,850364,1,16917,
OCESN-2002136,000016,OCESN850364F540499:2021-10-18T20:37:18Z,850364,1,16918,
OCESN-2002136,000001,OCESN850365F531068:2021-11-25T20:30:21Z,850365,0,16919,
OCESN-2002136,000010,OCESN850366F531069:2021-11-25T20:30:21Z,850366,1,16920,
OCESN-2002136,000016,OCESN850366F540988:2021-10-18T20:37:18Z,850366,1,16921,
OCESN-2002136,000001,OCESN850367F526326:2021-11-25T20:30:21Z,850367,0,16922,
OCESN-2002136,000010,OCESN850370F531070:2021-11-25T20:30:21Z,850370,1,16923,
OCESN-2002136,000016,OCESN850370F540989:2021-10-18T20:37:18Z,850370,1,16924,
OCESN-2002136,001143,OCESN850371F515223:2021-11-25T20:30:21Z,850371,0,16925,
OCESN-2002136,000034,OCESN850371F540400:2021-10-18T20:37:18Z,850371,0,16926,
OCESN-2002136,001142,OCESN850371F540990:2021-10-18T20:37:18Z,850371,0,16927,
OCESN-2002136,000010,OCESN850372F530792:2021-11-25T20:30:21Z,850372,1,16928,
OCESN-2002136,000016,OCESN850372F540882:2021-10-18T20:37:18Z,850372,1,16929,
OCESN-2002136,000021,OCESN850373F531071:2021-11-25T20:30:21Z,850373,0,16930,
OCESN-2002136,000010,OCESN850374F531072:2021-11-25T20:30:21Z,850374,1,16931,
OCESN-2002136,000016,OCESN850374F540991:2021-10-18T20:37:18Z,850374,1,16932,
OCESN-2002136,000014,OCESN850376F531074:2021-11-24T20:31:10Z,850376,1,16933,
OCESN-2002136,000006,OCESN850376F540992:2021-10-18T20:37:18Z,850376,1,16934,
OCESN-2002139,000003,OCESN850400F531092:2021-11-23T20:30:27Z,850400,0,16935,
OCESN-2002139,000002,OCESN850400F540995:2021-10-18T20:37:18Z,850400,0,16936,
OCESN-2002139,000003,OCESN850401F531096:2021-11-23T20:30:27Z,850401,1,16937,
OCESN-2002139,001144,OCESN850401F540585:2021-10-18T20:37:18Z,850401,1,16938,
OCESN-2002139,000003,OCESN850402F517824:2021-11-23T20:30:27Z,850402,0,16939,
OCESN-2002139,000002,OCESN850402F540442:2021-10-18T20:37:18Z,850402,0,16940,
OCESN-2002139,000003,OCESN850403F518879:2021-11-23T20:30:27Z,850403,1,16941,
OCESN-2002139,000002,OCESN850403F540539:2021-10-18T20:37:18Z,850403,1,16942,
OCESN-2002139,000010,OCESN850404F513576:2021-11-25T20:30:21Z,850404,0,16943,
OCESN-2002139,000084,OCESN850404F531102:2021-11-24T20:31:10Z,850404,0,16944,
OCESN-2002139,000011,OCESN850404F541003:2021-10-18T20:37:18Z,850404,0,16945,
OCESN-2002139,000036,OCESN850405F524310:2021-11-23T20:30:27Z,850405,1,16946,
OCESN-2002139,000037,OCESN850405F531105:2021-10-14T20:36:12Z,850405,1,16947,
OCESN-2002139,000002,OCESN850405F540996:2021-10-18T20:37:18Z,850405,1,16948,
OCESN-2002139,000010,OCESN850407F531111:2021-11-25T20:30:21Z,850407,1,16949,
OCESN-2002139,000014,OCESN850407F531115:2021-11-24T20:31:10Z,850407,1,16950,
OCESN-2002139,001145,OCESN850407F540997:2021-10-18T20:37:18Z,850407,1,16951,
OCESN-2002139,000058,OCESN850407F540998:2021-10-18T20:37:18Z,850407,1,16952,
OCESN-2002139,000730,OCESN850407F541000:2021-10-18T20:37:18Z,850407,1,16953,
OCESN-2002139,000003,OCESN850408F529799:2021-11-23T20:30:27Z,850408,0,16954,
OCESN-2002139,000014,OCESN850408F531118:2021-11-24T20:31:10Z,850408,0,16955,
OCESN-2002139,000023,OCESN850408F541002:2021-10-18T20:37:18Z,850408,0,16956,
OCESN-2002139,000014,OCESN850409F531119:2021-11-24T20:31:10Z,850409,1,16957,
OCESN-2002139,000003,OCESN850409F532764:2021-11-23T20:30:27Z,850409,1,16958,
OCESN-2002139,000002,OCESN850409F541004:2021-10-18T20:37:18Z,850409,1,16959,
OCESN-2002139,000003,OCESN850410F521364:2021-11-23T20:30:27Z,850410,0,16960,
OCESN-2002139,000002,OCESN850410F540493:2021-10-18T20:37:18Z,850410,0,16961,
OCESN-2002139,000014,OCESN850411F515571:2021-11-24T20:31:10Z,850411,1,16962,
OCESN-2002139,000006,OCESN850411F541006:2021-10-18T20:37:18Z,850411,1,16963,
OCESN-2002139,000002,OCESN850412F540815:2021-10-18T20:37:18Z,850412,0,16964,
OCESN-2002139,000003,OCESN850413F531125:2021-11-23T20:30:27Z,850413,1,16965,
OCESN-2002139,000002,OCESN850413F540646:2021-10-18T20:37:18Z,850413,1,16966,
OCESN-2002139,000003,OCESN850414F531127:2021-11-23T20:30:27Z,850414,0,16967,
OCESN-2002139,000002,OCESN850414F540741:2021-10-18T20:37:18Z,850414,0,16968,
OCESN-2002139,000003,OCESN850415F516472:2021-11-23T20:30:27Z,850415,1,16969,
OCESN-2002139,000002,OCESN850415F541007:2021-10-18T20:37:18Z,850415,1,16970,
OCESN-2002139,000002,OCESN850417F540895:2021-10-18T20:37:18Z,850417,1,16971,
OCESN-2002139,000006,OCESN850419F540480:2021-10-18T20:37:18Z,850419,,16972,
OCESN-2002139,000014,OCESN850420F531130:2021-11-24T20:31:10Z,850420,0,16973,
OCESN-2002139,000144,OCESN850420F541008:2021-10-18T20:37:18Z,850420,0,16974,
OCESN-2002139,000014,OCESN850421F524143:2021-11-24T20:31:10Z,850421,1,16975,
OCESN-2002139,000144,OCESN850421F540454:2021-10-18T20:37:18Z,850421,1,16976,
OCESN-2002139,000015,OCESN850422F531136:2021-11-25T20:30:21Z,850422,0,16977,
OCESN-2002139,000004,OCESN850422F540399:2021-10-18T20:37:18Z,850422,0,16978,
OCESN-2002139,000014,OCESN850423F531143:2021-11-24T20:31:10Z,850423,1,16979,
OCESN-2002139,001146,OCESN850423F541010:2021-10-18T20:37:18Z,850423,1,16980,
OCESN-2002139,000058,OCESN850423F541011:2021-10-18T20:37:18Z,850423,1,16981,
OCESN-2002139,000015,OCESN850426F519562:2021-11-25T20:30:21Z,850426,,16982,
OCESN-2002139,000004,OCESN850426F540903:2021-10-18T20:37:18Z,850426,,16983,
OCESN-2002139,000014,OCESN850427F531147:2021-11-24T20:31:10Z,850427,,16984,
OCESN-2002139,000045,OCESN850427F531150:2021-11-22T20:30:48Z,850427,,16985,
OCESN-2002139,000004,OCESN850427F541012:2021-10-18T20:37:18Z,850427,,16986,
OCESN-2002139,000050,OCESN850427F547293:2021-11-25T20:30:21Z,850427,,16987,
OCESN-2002139,000167,OCESN850431F547403:2021-11-08T20:35:16Z,850431,1,16988,
OCESN-2002140,000003,OCESN850600F512471:2021-11-23T20:30:27Z,850600,0,16989,
OCESN-2002140,001144,OCESN850600F540421:2021-10-18T20:37:18Z,850600,0,16990,
OCESN-2002140,001147,OCESN850600F541013:2021-10-18T20:37:18Z,850600,0,16991,
OCESN-2002140,000003,OCESN850601F531164:2021-11-23T20:30:27Z,850601,1,16992,
OCESN-2002140,001144,OCESN850601F540547:2021-10-18T20:37:18Z,850601,1,16993,
OCESN-2002140,001147,OCESN850601F540923:2021-10-18T20:37:18Z,850601,1,16994,
OCESN-2002140,000003,OCESN850602F516566:2021-11-23T20:30:27Z,850602,0,16995,
OCESN-2002140,000014,OCESN850602F518928:2021-11-24T20:31:10Z,850602,0,16996,
OCESN-2002140,000088,OCESN850602F541017:2021-10-18T20:37:18Z,850602,0,16997,
OCESN-2002140,000003,OCESN850603F519588:2021-11-23T20:30:27Z,850603,1,16998,
OCESN-2002140,000044,OCESN850603F541018:2021-10-18T20:37:18Z,850603,1,16999,
OCESN-2002140,000043,OCESN850603F544207:2021-10-25T20:35:41Z,850603,1,17000,
OCESN-2002140,000003,OCESN850604F531168:2021-11-23T20:30:27Z,850604,0,17001,
OCESN-2002140,000002,OCESN850604F541019:2021-10-18T20:37:18Z,850604,0,17002,
OCESN-2002140,000084,OCESN850605F531093:2021-11-24T20:31:10Z,850605,1,17003,
OCESN-2002140,000088,OCESN850605F541021:2021-10-18T20:37:18Z,850605,1,17004,
OCESN-2002140,000003,OCESN850606F528329:2021-11-23T20:30:27Z,850606,0,17005,
OCESN-2002140,000002,OCESN850606F541022:2021-10-18T20:37:18Z,850606,0,17006,
OCESN-2002140,000003,OCESN850607F531173:2021-11-23T20:30:27Z,850607,1,17007,
OCESN-2002140,000032,OCESN850607F541023:2021-10-18T20:37:18Z,850607,1,17008,
OCESN-2002140,000034,OCESN850607F541024:2021-10-18T20:37:18Z,850607,1,17009,
OCESN-2002140,000014,OCESN850608F531174:2021-11-24T20:31:10Z,850608,0,17010,
OCESN-2002140,000003,OCESN850608F531179:2021-11-23T20:30:27Z,850608,0,17011,
OCESN-2002140,000088,OCESN850608F540876:2021-11-16T20:33:03Z,850608,0,17012,
OCESN-2002140,000003,OCESN850609F531180:2021-11-23T20:30:27Z,850609,1,17013,
OCESN-2002140,000014,OCESN850609F531182:2021-11-24T20:31:10Z,850609,1,17014,
OCESN-2002140,001148,OCESN850609F540467:2021-10-18T20:37:18Z,850609,1,17015,
OCESN-2002140,000034,OCESN850609F540514:2021-10-18T20:37:18Z,850609,1,17016,
OCESN-2002140,000144,OCESN850609F540909:2021-10-18T20:37:18Z,850609,1,17017,
OCESN-2002140,000003,OCESN850610F531995:2021-11-23T20:30:27Z,850610,0,17018,
OCESN-2002140,000643,OCESN850610F541025:2021-10-18T20:37:18Z,850610,0,17019,
OCESN-2002140,000003,OCESN850611F531186:2021-11-23T20:30:27Z,850611,1,17020,
OCESN-2002140,001149,OCESN850611F541027:2021-10-18T20:37:18Z,850611,1,17021,
